id	label	description	x	y	cluster	weight
748	748	"<table><tr><td>Micro-level field;</td><td>748</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of fluid mechanics; aip advances; international journal of heat and fluid flow; aiaa journal; computers & fluids</td></tr><tr><td>Terms;</td><td>turbulent channel flow; turbulent boundary layer; wall turbulence; large scale motion; turbulent drag reduction</td></tr></table>"	0.7659	-0.1193	3	1
750	750	"<table><tr><td>Micro-level field;</td><td>750</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>surface & coatings technology; journal of thermal spray technology; ceramics international; journal of the european ceramic society; applied surface science</td></tr><tr><td>Terms;</td><td>thermal barrier coating; microstructure; hvof; yttria; cold spray</td></tr></table>"	0.7757	-0.4183	3	1
768	768	"<table><tr><td>Micro-level field;</td><td>768</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; plos one; journal of biological chemistry; cytokine; journal of leukocyte biology</td></tr><tr><td>Terms;</td><td>chemokine receptor; chemokines; sdf; cxcr4; cxcl12</td></tr></table>"	-0.8544	-0.1898	2	1
795	795	"<table><tr><td>Micro-level field;</td><td>795</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>hydrometallurgy; minerals engineering; advanced materials research; applied geochemistry; transactions of nonferrous metals society of china</td></tr><tr><td>Terms;</td><td>acid mine drainage; acidithiobacillus ferrooxidan; bacterium; sulfate; bioleaching</td></tr></table>"	0.3451	-0.3831	3	1
609	609	"<table><tr><td>Micro-level field;</td><td>609</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science forum; journal of applied physics; applied physics letters; japanese journal of applied physics; journal of crystal growth</td></tr><tr><td>Terms;</td><td>3c sic; growth; defect; sic epilayer; sic crystal</td></tr></table>"	0.8195	-0.4772	3	1
650	650	"<table><tr><td>Micro-level field;</td><td>650</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>purinergic signalling; british journal of pharmacology; journal of biological chemistry; journal of medicinal chemistry; european journal of pharmacology</td></tr><tr><td>Terms;</td><td>p2x; p2x7 receptor; cd73; adenosine receptor antagonist; purinergic receptor</td></tr></table>"	-0.7974	-0.1406	2	1
669	669	"<table><tr><td>Micro-level field;</td><td>669</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>breast cancer research and treatment; journal of genetic counseling; familial cancer; journal of clinical oncology; genetics in medicine</td></tr><tr><td>Terms;</td><td>brca2 mutation; woman; hereditary breast; ovarian cancer; contralateral prophylactic mastectomy</td></tr></table>"	-0.9041	-0.1752	2	1
675	675	"<table><tr><td>Micro-level field;</td><td>675</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>dna repair; nucleic acids research; journal of biological chemistry; biochemistry; chemical research in toxicology</td></tr><tr><td>Terms;</td><td>meta analysis; ercc1; risk; xeroderma pigmentosum; dna glycosylase</td></tr></table>"	-0.7623	-0.2616	2	1
1040	1040	"<table><tr><td>Micro-level field;</td><td>1040</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of applied polymer science; polymer; european polymer journal; thermochimica acta; macromolecules</td></tr><tr><td>Terms;</td><td>benzoxazine; cure kinetic; toughening; fracture toughness; phthalonitrile resin</td></tr></table>"	0.5073	-0.4989	3	1
948	948	"<table><tr><td>Micro-level field;</td><td>948</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of the institution of mechanical engineers part f-journal of rail and rapid transit; vehicle system dynamics; wear; journal of sound and vibration; soil dynamics and earthquake engineering</td></tr><tr><td>Terms;</td><td>vibration; dynamic response; load; train; effect</td></tr></table>"	0.7812	-0.0898	3	1
799	799	"<table><tr><td>Micro-level field;</td><td>799</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on applied superconductivity; physica c-superconductivity and its applications; superconductor science & technology; journal of physics conference series; cryogenics</td></tr><tr><td>Terms;</td><td>ybco coated conductor; fault current limiter; ybco film; film; buffer layer</td></tr></table>"	0.9101	-0.5096	3	1
804	804	"<table><tr><td>Micro-level field;</td><td>804</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>bioresource technology; applied microbiology and biotechnology; international biodeterioration & biodegradation; enzyme and microbial technology; chemosphere</td></tr><tr><td>Terms;</td><td>decolorization; azo dye; laccase; peroxidase; laccase production</td></tr></table>"	-0.0595	-0.4019	4	1
837	837	"<table><tr><td>Micro-level field;</td><td>837</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of power sources; journal of the electrochemical society; energies; journal of energy storage; applied energy</td></tr><tr><td>Terms;</td><td>lithium ion battery; charge estimation; state; lithium; charge</td></tr></table>"	0.7811	0.0332	3	1
864	864	"<table><tr><td>Micro-level field;</td><td>864</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>prion; plos one; journal of biological chemistry; journal of general virology; journal of virology</td></tr><tr><td>Terms;</td><td>prion protein; prion; creutzfeldt jakob disease; prion disease; scrapie</td></tr></table>"	-0.7445	-0.1908	2	1
2466	2466	"<table><tr><td>Micro-level field;</td><td>2466</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on power delivery; electric power systems research; international journal of electrical power & energy systems; ieee transactions on dielectrics and electrical insulation; ieee power and energy society general meeting pesgm</td></tr><tr><td>Terms;</td><td>frequency response analysis; ferroresonance; differential protection; inrush current; inrush</td></tr></table>"	0.8693	0.1543	5	1
2287	2287	"<table><tr><td>Micro-level field;</td><td>2287</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>biofouling; marine pollution bulletin; chemosphere; progress in organic coatings; aquatic toxicology</td></tr><tr><td>Terms;</td><td>tributyltin; organotin compound; imposex; tbt; toxicity</td></tr></table>"	-0.0801	-0.3379	4	1
2309	2309	"<table><tr><td>Micro-level field;</td><td>2309</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; plos one; journal of biological chemistry; faseb journal; scientific reports</td></tr><tr><td>Terms;</td><td>annexin; lipoxin; formyl peptide receptor; resolution; aspirin</td></tr></table>"	-0.8178	-0.1995	2	1
2348	2348	"<table><tr><td>Micro-level field;</td><td>2348</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; organised sound; computer music journal; journal of the acoustical society of america; journal of new music research</td></tr><tr><td>Terms;</td><td>interactive genetic algorithm; interactive evolutionary computation; sound synthesis; sonification; string</td></tr></table>"	0.4242	0.5603	5	1
4028	4028	"<table><tr><td>Micro-level field;</td><td>4028</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>rynek energii; przeglad elektrotechniczny; itm web of conferences; ieee power and energy society general meeting pesgm; proceedings of spie</td></tr><tr><td>Terms;</td><td>simulation; generation; smart grid; electric vehicle; south korean power system</td></tr></table>"	0.8073	0.2117	5	1
1678	1678	"<table><tr><td>Micro-level field;</td><td>1678</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; international journal of thermophysics; aip conference proceedings; infrared physics & technology; review of scientific instruments</td></tr><tr><td>Terms;</td><td>diffusivity; characterization; defect; lock; determination</td></tr></table>"	0.7581	-0.2369	3	1
3302	3302	"<table><tr><td>Micro-level field;</td><td>3302</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>bioconjugate chemistry; biomacromolecules; journal of controlled release; journal of chromatography a; international journal of pharmaceutics</td></tr><tr><td>Terms;</td><td>deiminase; pegylated protein; site specific pegylation; argininosuccinate synthetase; arginine deprivation</td></tr></table>"	-0.5114	-0.4211	2	1
3322	3322	"<table><tr><td>Micro-level field;</td><td>3322</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; experimental mechanics; international journal of fatigue; optics and lasers in engineering; strain</td></tr><tr><td>Terms;</td><td>digital photoelasticity; thermoelastic stress analysis; thermography; lock; temperature evolution</td></tr></table>"	0.7966	-0.298	3	1
3165	3165	"<table><tr><td>Micro-level field;</td><td>3165</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>atmospheric environment; lecture notes in computer science; atmospheric pollution research; science of the total environment; environmental modelling & software</td></tr><tr><td>Terms;</td><td>artificial neural network; forecasting; support vector machine; air quality prediction; neural network model</td></tr></table>"	0.3727	0.1408	4	1
3166	3166	"<table><tr><td>Micro-level field;</td><td>3166</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; frontiers in artificial intelligence and applications; ieee aerospace conference proceedings; artificial intelligence; ieee autotestcon</td></tr><tr><td>Terms;</td><td>diagnosis; qualitative simulation; fault detection; multiple fault diagnosis; complex system</td></tr></table>"	0.6335	0.5651	5	1
3209	3209	"<table><tr><td>Micro-level field;</td><td>3209</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>sugar industry-zuckerindustrie; international sugar journal; listy cukrovarnicke a reparske; sugar tech; industrial crops and products</td></tr><tr><td>Terms;</td><td>sweet sorghum; beet campaign; dextran; sugar beet; sugar industry</td></tr></table>"	-0.1739	-0.35	4	1
3710	3710	"<table><tr><td>Micro-level field;</td><td>3710</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; journal of biological chemistry; cell death and differentiation; blood; plos one</td></tr><tr><td>Terms;</td><td>granzyme; granulysin; proteinase inhibitor</td></tr></table>"	-0.8688	-0.2615	2	1
3610	3610	"<table><tr><td>Micro-level field;</td><td>3610</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of affective disorders; psychiatry research; psychological medicine; european neuropsychopharmacology; frontiers in psychiatry</td></tr><tr><td>Terms;</td><td>vortioxetine; cognitive dysfunction; lu aa21004; cognitive impairment; psychomotor retardation</td></tr></table>"	-0.5848	0.4267	2	1
3460	3460	"<table><tr><td>Micro-level field;</td><td>3460</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on power delivery; ieee power and energy society general meeting pesgm; iet generation transmission & distribution; ieee transactions on power electronics; ieee transactions on smart grid</td></tr><tr><td>Terms;</td><td>islanding detection; islanding; grid; inverter</td></tr></table>"	0.8478	0.2382	5	1
3004	3004	"<table><tr><td>Micro-level field;</td><td>3004</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; international journal of cardiology; kardiologiya; plos one; journal of physiology-london</td></tr><tr><td>Terms;</td><td>heart rate; ivabradine; hyperpolarization; effect; patient</td></tr></table>"	-0.8433	-0.0043	2	1
2871	2871	"<table><tr><td>Micro-level field;</td><td>2871</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>construction and building materials; geomicrobiology journal; materials; journal of materials in civil engineering; cement & concrete composites</td></tr><tr><td>Terms;</td><td>urease; bacterium; self healing concrete; calcium carbonate precipitation; complex</td></tr></table>"	0.2954	-0.3654	3	1
2899	2899	"<table><tr><td>Micro-level field;</td><td>2899</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of the american control conference; journal of dynamic systems measurement and control-transactions of the asme; journal of vibration and control; applied mechanics and materials; chinese control conference</td></tr><tr><td>Terms;</td><td>overhead crane; crane; input; anti; bridge crane</td></tr></table>"	0.8303	0.2685	5	1
2916	2916	"<table><tr><td>Micro-level field;</td><td>2916</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>dyes and pigments; chemistry-a european journal; journal of the american chemical society; proceedings of spie; chemical communications</td></tr><tr><td>Terms;</td><td>luminescent solar concentrator; perylene bisimide; dicarboximide; lcd color filter; perylene</td></tr></table>"	0.4032	-0.6483	3	1
2788	2788	"<table><tr><td>Micro-level field;</td><td>2788</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>experiments in fluids; measurement science and technology; proceedings of spie; journal of visualization; applied optics</td></tr><tr><td>Terms;</td><td>background; schlieren; particle tracking velocimetry; doppler global velocimetry; ptv</td></tr></table>"	0.7485	-0.141	3	1
2846	2846	"<table><tr><td>Micro-level field;</td><td>2846</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of grey system; kybernetes; grey systems-theory and application; expert systems with applications; applied mechanics and materials</td></tr><tr><td>Terms;</td><td>grey system theory; grey relational analysis; grey model; grey forecasting model; small data</td></tr></table>"	0.5258	0.4499	5	1
2690	2690	"<table><tr><td>Micro-level field;</td><td>2690</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of inherited metabolic disease; journal of biological chemistry; molecular genetics and metabolism; british journal of dermatology; cellular and molecular biology</td></tr><tr><td>Terms;</td><td>acute intermittent porphyria; erythropoietic protoporphyria; porphyria cutanea tarda; alkaptonuria; tyrosinemia type</td></tr></table>"	-0.5832	-0.34	2	1
2576	2576	"<table><tr><td>Micro-level field;</td><td>2576</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>iop conference series-earth and environmental science; renewable energy; renewable & sustainable energy reviews; journal of physics conference series; energies</td></tr><tr><td>Terms;</td><td>francis turbine; turbine; pump; numerical simulation; flow</td></tr></table>"	0.6845	0.1395	3	1
2586	2586	"<table><tr><td>Micro-level field;</td><td>2586</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>epilepsia; journal of cerebral blood flow and metabolism; epilepsy research; journal of neurochemistry; journal of neuroscience research</td></tr><tr><td>Terms;</td><td>ketogenic diet; monocarboxylate transporter; lactate; deficiency syndrome; ketone body</td></tr></table>"	-0.7697	-0.1032	2	1
2609	2609	"<table><tr><td>Micro-level field;</td><td>2609</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee international conference on emerging technologies and factory automation-etfa; lecture notes in computer science; ieee international symposium on precision clock synchronization for meaurement control and communication; communications in computer and information science; ieee industrial electronics society</td></tr><tr><td>Terms;</td><td>time synchronization; wireless sensor network; ethernet; time; iec</td></tr></table>"	0.7891	0.5547	5	1
2624	2624	"<table><tr><td>Micro-level field;</td><td>2624</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>lab on a chip; applied physics letters; journal of the acoustical society of america; ieee international ultrasonics symposium; japanese journal of applied physics</td></tr><tr><td>Terms;</td><td>surface acoustic wafe; acoustic radiation force; ultrasonic atomization; wafe; acoustic tweezer</td></tr></table>"	0.471	-0.4107	3	1
2488	2488	"<table><tr><td>Micro-level field;</td><td>2488</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied mechanics and materials; advanced materials research; proceedings of the american control conference; ieee asme international conference on advanced intelligent mechatronics; international journal of machine tools & manufacture</td></tr><tr><td>Terms;</td><td>ball screw; friction compensation; feed drive system; cross; planetary roller screw mechanism</td></tr></table>"	0.8267	0.2422	5	1
2518	2518	"<table><tr><td>Micro-level field;</td><td>2518</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of power sources; journal of the electrochemical society; electrochimica acta; journal of membrane science; journal of materials chemistry a</td></tr><tr><td>Terms;</td><td>vanadium redox flow battery; effect; performance; application; electrochemical performance</td></tr></table>"	0.619	-0.5554	3	1
2569	2569	"<table><tr><td>Micro-level field;</td><td>2569</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee access; ieee transactions on vehicular technology; ieee international conference on communications; ieee global communications conference; ieee transactions on wireless communications</td></tr><tr><td>Terms;</td><td>device communication; device; device communication underlaying cellular network; d2d; device network</td></tr></table>"	0.8322	0.5525	5	1
2414	2414	"<table><tr><td>Micro-level field;</td><td>2414</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>bioorganic & medicinal chemistry letters; journal of biological chemistry; journal of medicinal chemistry; cellular signalling; journal of pharmacology and experimental therapeutics</td></tr><tr><td>Terms;</td><td>phosphodiesterase; adenylyl cyclase; pde4; roflumilast; inhibitor</td></tr></table>"	-0.7885	-0.1448	2	1
1719	1719	"<table><tr><td>Micro-level field;</td><td>1719</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of chemical physics; journal of physics-condensed matter; physical review b; journal of non-crystalline solids; physical review e</td></tr><tr><td>Terms;</td><td>surface tension; supercooled water; viscosity; liquid; liquid liquid transition</td></tr></table>"	0.6587	-0.4646	3	1
1724	1724	"<table><tr><td>Micro-level field;</td><td>1724</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; color research and application; journal of imaging science and technology; journal of the optical society of america a-optics image science and vision; lecture notes in computer science</td></tr><tr><td>Terms;</td><td>color constancy; light source; spectral reflectance; color difference; color correction</td></tr></table>"	0.6534	0.3976	3	1
1756	1756	"<table><tr><td>Micro-level field;</td><td>1756</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; angewandte chemie-international edition; nano letters; acs nano; chemical communications</td></tr><tr><td>Terms;</td><td>dna origami; dna nanostructures; self assembly; dna nanotechnology; immuno pcr</td></tr></table>"	0.2035	-0.5255	3	1
1597	1597	"<table><tr><td>Micro-level field;</td><td>1597</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of neuroscience; plos one; neuron; development; journal of biological chemistry</td></tr><tr><td>Terms;</td><td>semaphorin; netrin; epha2; eph receptor; dcc</td></tr></table>"	-0.8326	-0.1651	2	1
1605	1605	"<table><tr><td>Micro-level field;</td><td>1605</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>biomacromolecules; international journal of biological macromolecules; biomaterials; journal of applied polymer science; materials science & engineering c-materials for biological applications</td></tr><tr><td>Terms;</td><td>silk; polypeptide; spider silk; silk fibroin; bombyx mori</td></tr></table>"	-0.0571	-0.4374	3	1
1646	1646	"<table><tr><td>Micro-level field;</td><td>1646</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>analytical chemistry; acs nano; nano letters; journal of chemical physics; physical review e</td></tr><tr><td>Terms;</td><td>dna; solid state nanopore; translocation; detection; nanofluidic channel</td></tr></table>"	0.3782	-0.4978	3	1
1672	1672	"<table><tr><td>Micro-level field;</td><td>1672</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>international journal of pharmaceutics; journal of aerosol medicine and pulmonary drug delivery; pharmaceutical research; journal of aerosol medicine-deposition clearance and effects in the lung; journal of aerosol science</td></tr><tr><td>Terms;</td><td>dry powder inhaler; inhalation; asthma; particle deposition; copd</td></tr></table>"	-0.497	-0.3615	2	1
1674	1674	"<table><tr><td>Micro-level field;</td><td>1674</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of nuclear medicine; bioconjugate chemistry; cancer biotherapy and radiopharmaceuticals; clinical cancer research; nuclear medicine and biology</td></tr><tr><td>Terms;</td><td>radioimmunotherapy; antibody drug conjugate; ceacam1; dosimetry; yttrium</td></tr></table>"	-0.7599	-0.304	2	1
1482	1482	"<table><tr><td>Micro-level field;</td><td>1482</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international conference on acoustics speech and signal processing icassp; ieee transactions on signal processing; signal processing; ieee signal processing letters; european signal processing conference</td></tr><tr><td>Terms;</td><td>active noise control; acoustic echo cancellation; adaptive filter; sparse system identification; mean square algorithm</td></tr></table>"	0.8018	0.392	5	1
1495	1495	"<table><tr><td>Micro-level field;</td><td>1495</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>food chemistry; amino acids; journal of biological chemistry; biochemical journal; food control</td></tr><tr><td>Terms;</td><td>polyamine; histamine; spermine; ornithine decarboxylase; biogenic amine</td></tr></table>"	-0.5039	-0.3186	2	1
1500	1500	"<table><tr><td>Micro-level field;</td><td>1500</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; frontiers in plant science; plant journal; bmc genomics; plant cell</td></tr><tr><td>Terms;</td><td>microrna; small rna; dna methylation; high throughput sequencing; paramutation</td></tr></table>"	-0.3752	-0.3133	4	1
1509	1509	"<table><tr><td>Micro-level field;</td><td>1509</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on magnetics; journal of magnetism and magnetic materials; journal of applied physics; international journal of applied electromagnetics and mechanics; physica b-condensed matter</td></tr><tr><td>Terms;</td><td>electrical steel; soft magnetic composite; barkhausen noise; iron loss; hysteresis</td></tr></table>"	0.8616	-0.1331	3	1
1513	1513	"<table><tr><td>Micro-level field;</td><td>1513</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on instrumentation and measurement; ieee transactions on power delivery; ieee instrumentation and measurement technology conference; international conference on harmonics and quality of power; measurement</td></tr><tr><td>Terms;</td><td>power quality disturbance; voltage sag; frequency estimation; electric arc furnace; adc</td></tr></table>"	0.8484	0.2362	5	1
1549	1549	"<table><tr><td>Micro-level field;</td><td>1549</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; proceedings of spie; ieee conference on computer vision and pattern recognition; ieee international conference on image processing icip; 3dtv conference</td></tr><tr><td>Terms;</td><td>stereo matching; monocular depth estimation; disparity estimation; 3d video; video conversion</td></tr></table>"	0.6688	0.4267	5	1
1564	1564	"<table><tr><td>Micro-level field;</td><td>1564</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; nucleus; journal of cell science; journal of cell biology; molecular biology of the cell</td></tr><tr><td>Terms;</td><td>lamin; nuclear pore complex; hutchinson gilford progeria syndrome; emery dreifuss muscular dystrophy; lipodystrophy</td></tr></table>"	-0.7942	-0.2299	2	1
1577	1577	"<table><tr><td>Micro-level field;</td><td>1577</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee radar conference; ieee transactions on aerospace and electronic systems; iet radar sonar and navigation; international radar symposium proceedings; ieee transactions on signal processing</td></tr><tr><td>Terms;</td><td>passive radar; cognitive radar; waveform design; power allocation; low probability</td></tr></table>"	0.7961	0.406	5	1
1392	1392	"<table><tr><td>Micro-level field;</td><td>1392</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aip advances; atomization and sprays; journal of fluid mechanics; international journal of heat and mass transfer; international journal of multiphase flow</td></tr><tr><td>Terms;</td><td>spray; liquid jet; atomization; spray characteristic; drop impact</td></tr></table>"	0.6501	-0.3082	3	1
1405	1405	"<table><tr><td>Micro-level field;</td><td>1405</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>synthetic communications; tetrahedron letters; indian journal of chemistry section b-organic chemistry including medicinal chemistry; phosphorus sulfur and silicon and the related elements; journal of chemical research</td></tr><tr><td>Terms;</td><td>acylal; tetrahydropyranylation; knoevenagel condensation; oxidative deprotection; acetylation</td></tr></table>"	0.0361	-0.7164	3	1
1835	1835	"<table><tr><td>Micro-level field;</td><td>1835</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; antioxidants & redox signaling; biochemical and biophysical research communications; free radical biology and medicine</td></tr><tr><td>Terms;</td><td>carbon monoxide; heme oxygenase; molecule; corm; heme</td></tr></table>"	-0.7666	-0.2353	2	1
1840	1840	"<table><tr><td>Micro-level field;</td><td>1840</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ocean engineering; journal of marine science and technology; journal of ship research; applied ocean research; international journal of naval architecture and ocean engineering</td></tr><tr><td>Terms;</td><td>water entry; propeller; resistance; catamaran; calm water</td></tr></table>"	0.7465	-0.0631	3	1
1684	1684	"<table><tr><td>Micro-level field;</td><td>1684</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>international journal of environmental research and public health; international journal of biometeorology; science of the total environment; environmental research; environmental health perspectives</td></tr><tr><td>Terms;</td><td>climate change; mortality; effect; impact; heat</td></tr></table>"	-0.3552	0.2198	2	1
1947	1947	"<table><tr><td>Micro-level field;</td><td>1947</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>biotechnology and bioengineering; biotechnology progress; journal of biotechnology; cytotechnology; biopharm international</td></tr><tr><td>Terms;</td><td>chinese hamster ovary cell; cho cell; monoclonal antibody; mammalian cell culture; cho</td></tr></table>"	-0.5318	-0.3245	4	1
1887	1887	"<table><tr><td>Micro-level field;</td><td>1887</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee access; lecture notes in computer science; finance research letters; sensors; ieee internet of things journal</td></tr><tr><td>Terms;</td><td>bitcoin; blockchain technology; blockchain; cryptocurrency; smart contract</td></tr></table>"	0.716	0.5958	5	1
1992	1992	"<table><tr><td>Micro-level field;</td><td>1992</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>sleep; sleep medicine; brain research; bioorganic & medicinal chemistry letters; peptides</td></tr><tr><td>Terms;</td><td>orexin; melanin; hypocretin; narcolepsy; cataplexy</td></tr></table>"	-0.7336	0.0449	2	1
2000	2000	"<table><tr><td>Micro-level field;</td><td>2000</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of hydrology; water resources management; water; journal of hydrologic engineering; hydrological sciences journal-journal des sciences hydrologiques</td></tr><tr><td>Terms;</td><td>artificial neural network; ann; support vector machine; wavelet; adaptive neuro fuzzy inference system</td></tr></table>"	0.3802	0.0868	4	1
