label	sublabel	description	x	y	cluster	weight
"li3v2; lifepo4 c; lini1; limn2o4; lifepo4 c cathode material"	22	"<table><tr><td>Micro-level field;</td><td>236</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of power sources; electrochimica acta; journal of the electrochemical society; solid state ionics; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>li3v2; lifepo4 c; lini1; limn2o4; lifepo4 c cathode material</td></tr></table>"	0.6581	-0.5348	3	22
"lithium niobate; linbo3; waveguide; linbo3 crystal; proton"	22	"<table><tr><td>Micro-level field;</td><td>826</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics letters; optics express; applied physics letters; applied physics b-lasers and optics</td></tr><tr><td>Terms;</td><td>lithium niobate; linbo3; waveguide; linbo3 crystal; proton</td></tr></table>"	0.9033	-0.4284	3	22
"atmospheric turbulence; free space optical communication; pointing error; turbulence; fso system"	21	"<table><tr><td>Micro-level field;</td><td>1451</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optics express; optics communications; optical engineering</td></tr><tr><td>Terms;</td><td>atmospheric turbulence; free space optical communication; pointing error; turbulence; fso system</td></tr></table>"	0.9515	0.1358	3	21
"ethylene terephthalate; chemical recycling; poly; glycolysis; catalytic degradation"	20	"<table><tr><td>Micro-level field;</td><td>2143</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of analytical and applied pyrolysis; polymer degradation and stability; journal of applied polymer science; waste management; industrial & engineering chemistry research</td></tr><tr><td>Terms;</td><td>ethylene terephthalate; chemical recycling; poly; glycolysis; catalytic degradation</td></tr></table>"	0.5173	-0.4374	3	20
"resin; solid phase peptide synthesis; solid support; combinatorial chemistry; bead"	20	"<table><tr><td>Micro-level field;</td><td>1203</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>tetrahedron letters; journal of combinatorial chemistry; organic letters; journal of organic chemistry; journal of peptide science</td></tr><tr><td>Terms;</td><td>resin; solid phase peptide synthesis; solid support; combinatorial chemistry; bead</td></tr></table>"	-0.0398	-0.6829	3	20
"nanofiltration membrane; microfiltration; forward osmosis; reverse osmosis membrane; rejection"	20	"<table><tr><td>Micro-level field;</td><td>137</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of membrane science; desalination; desalination and water treatment; separation and purification technology; journal of applied polymer science</td></tr><tr><td>Terms;</td><td>nanofiltration membrane; microfiltration; forward osmosis; reverse osmosis membrane; rejection</td></tr></table>"	0.4247	-0.4473	3	20
"dislocation nucleation; nanocrystalline metal; grain boundary engineering; molecular dynamics simulation; atomistic simulation"	19	"<table><tr><td>Micro-level field;</td><td>469</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>acta materialia; materials science and engineering a-structural materials properties microstructure and processing; scripta materialia; computational materials science; physical review b</td></tr><tr><td>Terms;</td><td>dislocation nucleation; nanocrystalline metal; grain boundary engineering; molecular dynamics simulation; atomistic simulation</td></tr></table>"	0.8061	-0.3916	3	19
"electroosmotic flow; continuous flow synthesis; micromixer; flow chemistry; mixing performance"	19	"<table><tr><td>Micro-level field;</td><td>1667</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic process research & development; chemical engineering journal; microfluidics and nanofluidics; chemical engineering science; lab on a chip</td></tr><tr><td>Terms;</td><td>electroosmotic flow; continuous flow synthesis; micromixer; flow chemistry; mixing performance</td></tr></table>"	0.4281	-0.4527	3	19
"isothermal amplification; analytical device; loop; microfluidic paper; paper"	18	"<table><tr><td>Micro-level field;</td><td>1322</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>lab on a chip; analytical chemistry; biosensors & bioelectronics; sensors and actuators b-chemical; analyst</td></tr><tr><td>Terms;</td><td>isothermal amplification; analytical device; loop; microfluidic paper; paper</td></tr></table>"	0.1349	-0.4418	3	18
"co2 capture; co2 adsorption; carbon dioxide; methane; flue gas"	18	"<table><tr><td>Micro-level field;</td><td>646</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>carbon; industrial & engineering chemistry research; adsorption-journal of the international adsorption society; chemical engineering journal; microporous and mesoporous materials</td></tr><tr><td>Terms;</td><td>co2 capture; co2 adsorption; carbon dioxide; methane; flue gas</td></tr></table>"	0.515	-0.4786	3	18
"brassinosteroid; microgravity; acetic acid; auxin transport; indole"	18	"<table><tr><td>Micro-level field;</td><td>428</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plant physiology; plant journal; journal of experimental botany; plant cell; frontiers in plant science</td></tr><tr><td>Terms;</td><td>brassinosteroid; microgravity; acetic acid; auxin transport; indole</td></tr></table>"	-0.3216	-0.3189	4	18
"excited state intramolecular proton transfer; esipt; hydroxyflavone; magnetic field effect; micelle"	18	"<table><tr><td>Micro-level field;</td><td>525</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of physical chemistry a; journal of physical chemistry b; chemical physics letters; journal of chemical physics; journal of photochemistry and photobiology a-chemistry</td></tr><tr><td>Terms;</td><td>excited state intramolecular proton transfer; esipt; hydroxyflavone; magnetic field effect; micelle</td></tr></table>"	0.2939	-0.6228	3	18
"cicadidae; tettigoniidae; new species; grylloidea; phaneropterinae"	17	"<table><tr><td>Micro-level field;</td><td>1310</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of experimental biology; zootaxa; journal of comparative physiology a-neuroethology sensory neural and behavioral physiology; proceedings of spie; journal of neurophysiology</td></tr><tr><td>Terms;</td><td>cicadidae; tettigoniidae; new species; grylloidea; phaneropterinae</td></tr></table>"	-0.1886	-0.1201	4	17
"co2; co2 electroreduction; carbon dioxide; electrocatalytic co2 reduction; formate"	13	"<table><tr><td>Micro-level field;</td><td>2435</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; acs catalysis; angewandte chemie-international edition; journal of materials chemistry a; journal of physical chemistry c</td></tr><tr><td>Terms;</td><td>co2; co2 electroreduction; carbon dioxide; electrocatalytic co2 reduction; formate</td></tr></table>"	0.5908	-0.5674	3	13
"enzymatic interesterification; palm stearin; cocoa butter; lipase; crystallization"	12	"<table><tr><td>Micro-level field;</td><td>2364</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the american oil chemists society; european journal of lipid science and technology; food research international; journal of agricultural and food chemistry; food chemistry</td></tr><tr><td>Terms;</td><td>enzymatic interesterification; palm stearin; cocoa butter; lipase; crystallization</td></tr></table>"	-0.3223	-0.4172	4	12
"perchlorate; nitrate; groundwater; water; membrane biofilm reactor"	12	"<table><tr><td>Micro-level field;</td><td>3350</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>environmental science & technology; water research; chemosphere; journal american water works association; journal of hazardous materials</td></tr><tr><td>Terms;</td><td>perchlorate; nitrate; groundwater; water; membrane biofilm reactor</td></tr></table>"	0.0743	-0.3848	4	12
"planar lightwave circuit; plc; awg; waveguide grating; degrees hybrid"	12	"<table><tr><td>Micro-level field;</td><td>1532</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee photonics technology letters; journal of lightwave technology; optics communications; optics express</td></tr><tr><td>Terms;</td><td>planar lightwave circuit; plc; awg; waveguide grating; degrees hybrid</td></tr></table>"	0.9457	-0.3468	3	12
"surface modification; adhesion; plasma polymerization; atmospheric pressure plasma jet; poly"	10	"<table><tr><td>Micro-level field;</td><td>534</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>plasma processes and polymers; ieee transactions on plasma science; journal of physics d-applied physics; surface & coatings technology; plasma sources science & technology</td></tr><tr><td>Terms;</td><td>surface modification; adhesion; plasma polymerization; atmospheric pressure plasma jet; poly</td></tr></table>"	0.7051	-0.4133	3	10
"adaptive optic; deformable mirror; shack hartmann wavefront sensor; antarctica; large binocular telescope"	10	"<table><tr><td>Micro-level field;</td><td>892</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optics express; monthly notices of the royal astronomical society; journal of the optical society of america a-optics image science and vision</td></tr><tr><td>Terms;</td><td>adaptive optic; deformable mirror; shack hartmann wavefront sensor; antarctica; large binocular telescope</td></tr></table>"	1.0918	-0.2419	3	10
"incandescence; hcci engine; soot particle; polycyclic aromatic hydrocarbon; kinetic modeling study"	8	"<table><tr><td>Micro-level field;</td><td>447</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>combustion and flame; fuel; proceedings of the combustion institute; energy & fuels; international journal of hydrogen energy</td></tr><tr><td>Terms;</td><td>incandescence; hcci engine; soot particle; polycyclic aromatic hydrocarbon; kinetic modeling study</td></tr></table>"	0.6973	-0.2477	3	8
"laser cleaning; transfer; photonic nanojet; matrix; maple"	8	"<table><tr><td>Micro-level field;</td><td>2223</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied surface science; applied physics a-materials science & processing; applied physics letters; journal of applied physics</td></tr><tr><td>Terms;</td><td>laser cleaning; transfer; photonic nanojet; matrix; maple</td></tr></table>"	0.7537	-0.4339	3	8
"perovskite solar cell; effect; stability; perovskite; efficiency"	7	"<table><tr><td>Micro-level field;</td><td>412</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of materials chemistry a; acs applied materials & interfaces; journal of physical chemistry letters; journal of physical chemistry c; advanced materials</td></tr><tr><td>Terms;</td><td>perovskite solar cell; effect; stability; perovskite; efficiency</td></tr></table>"	0.6718	-0.55	3	7
"ratio; fabrication; negative poisson; mechanical property; compressive property"	7	"<table><tr><td>Micro-level field;</td><td>828</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composite structures; materials & design; materials science and engineering a-structural materials properties microstructure and processing; advanced engineering materials; international journal of solids and structures</td></tr><tr><td>Terms;</td><td>ratio; fabrication; negative poisson; mechanical property; compressive property</td></tr></table>"	0.7852	-0.2263	3	7
"tcp; tcp performance; sctp; congestion control; active queue management"	6	"<table><tr><td>Micro-level field;</td><td>722</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee infocom; ieee global telecommunications conference (globecom); ieee-acm transactions on networking; computer networks</td></tr><tr><td>Terms;</td><td>tcp; tcp performance; sctp; congestion control; active queue management</td></tr></table>"	0.7726	0.5661	5	6
"integral imaging; autostereoscopic display; visual fatigue; display; visual discomfort"	6	"<table><tr><td>Micro-level field;</td><td>2049</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; applied optics; journal of the society for information display; journal of display technology</td></tr><tr><td>Terms;</td><td>integral imaging; autostereoscopic display; visual fatigue; display; visual discomfort</td></tr></table>"	0.6341	0.3571	3	6
"foam; foam fractionation; emulsion; dimensional foam; aqueous foam"	6	"<table><tr><td>Micro-level field;</td><td>2580</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>colloids and surfaces a-physicochemical and engineering aspects; materials science forum; computational materials science; acta materialia; physical review e</td></tr><tr><td>Terms;</td><td>foam; foam fractionation; emulsion; dimensional foam; aqueous foam</td></tr></table>"	0.7278	-0.371	3	6
"scroll compressor; domestic refrigerator; automotive air conditioning system; capillary tube; ejector"	6	"<table><tr><td>Micro-level field;</td><td>1792</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international journal of refrigeration-revue internationale du froid; applied thermal engineering; energy conversion and management; energy; energy procedia</td></tr><tr><td>Terms;</td><td>scroll compressor; domestic refrigerator; automotive air conditioning system; capillary tube; ejector</td></tr></table>"	0.694	-0.2065	3	6
"profilometry; structured light; fringe projection profilometry; dimensional shape measurement; fringe pattern"	5	"<table><tr><td>Micro-level field;</td><td>663</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optical engineering; optics and lasers in engineering; optics express</td></tr><tr><td>Terms;</td><td>profilometry; structured light; fringe projection profilometry; dimensional shape measurement; fringe pattern</td></tr></table>"	0.8298	-0.182	3	5
"wo4; diode; transparent ceramic; yag; passively mode"	4	"<table><tr><td>Micro-level field;</td><td>485</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; laser physics; optics letters; laser physics letters</td></tr><tr><td>Terms;</td><td>wo4; diode; transparent ceramic; yag; passively mode</td></tr></table>"	0.8785	-0.4489	3	4
"free vibration analysis; sandwich plate; thermal environment; carbon nanotube; elastic foundation"	4	"<table><tr><td>Micro-level field;</td><td>228</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composite structures; journal of sound and vibration; international journal of mechanical sciences; composites part b-engineering; thin-walled structures</td></tr><tr><td>Terms;</td><td>free vibration analysis; sandwich plate; thermal environment; carbon nanotube; elastic foundation</td></tr></table>"	0.8154	-0.1022	3	4
"network coding; wireless mesh network; rateless codes; fountain codes; opportunistic routing"	4	"<table><tr><td>Micro-level field;</td><td>1804</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on information theory; ieee international symposium on information theory; ieee international conference on communications; ieee communications letters; ieee infocom</td></tr><tr><td>Terms;</td><td>network coding; wireless mesh network; rateless codes; fountain codes; opportunistic routing</td></tr></table>"	0.8128	0.5494	5	4
"asymmetrical flow field flow fractionation; soret coefficient; thermodiffusion; ternary mixture"	4	"<table><tr><td>Micro-level field;</td><td>3005</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of chromatography a; journal of chemical physics; analytical chemistry; physical review e; european physical journal e</td></tr><tr><td>Terms;</td><td>asymmetrical flow field flow fractionation; soret coefficient; thermodiffusion; ternary mixture</td></tr></table>"	0.4387	-0.4592	3	4
"molecular communication; diffusion; gbit; nanonetworks; internet"	4	"<table><tr><td>Micro-level field;</td><td>2822</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee mtt-s international microwave symposium; ieee transactions on nanobioscience; nano communication networks; international conference on infrared millimeter and terahertz waves; ieee international conference on communications</td></tr><tr><td>Terms;</td><td>molecular communication; diffusion; gbit; nanonetworks; internet</td></tr></table>"	0.9632	-0.0931	5	4
"water entry; resistance; catamaran; ship; side"	4	"<table><tr><td>Micro-level field;</td><td>1984</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ocean engineering; journal of marine science and technology; applied ocean research; journal of ship research; international offshore and polar engineering conference proceedings</td></tr><tr><td>Terms;</td><td>water entry; resistance; catamaran; ship; side</td></tr></table>"	0.7674	-0.0557	3	4
"dielectric resonator antenna; dra; conformal strip"	3	"<table><tr><td>Micro-level field;</td><td>3132</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; microwave and optical technology letters; ieee antennas and wireless propagation letters; international journal of rf and microwave computer-aided engineering</td></tr><tr><td>Terms;</td><td>dielectric resonator antenna; dra; conformal strip</td></tr></table>"	1.0144	0.0318	5	3
"rf energy harvesting; swipt; wireless information; wireless rechargeable sensor network; wireless powered communication network"	3	"<table><tr><td>Micro-level field;</td><td>1348</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee access; ieee transactions on wireless communications; ieee international conference on communications; ieee global communications conference; ieee transactions on vehicular technology</td></tr><tr><td>Terms;</td><td>rf energy harvesting; swipt; wireless information; wireless rechargeable sensor network; wireless powered communication network</td></tr></table>"	0.8305	0.5197	5	3
"hgcdte; hgcdte photodiode; type ii inas gasb superlattice; interband cascade laser; inassb"	3	"<table><tr><td>Micro-level field;</td><td>1276</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of electronic materials; applied physics letters; journal of crystal growth; infrared physics & technology</td></tr><tr><td>Terms;</td><td>hgcdte; hgcdte photodiode; type ii inas gasb superlattice; interband cascade laser; inassb</td></tr></table>"	0.8955	-0.4471	3	3
"neisseria; neisseria gonorrhoeae; meningococcal disease; neisseria meningitidi; outer membrane vesicle"	2	"<table><tr><td>Micro-level field;</td><td>1728</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>vaccine; infection and immunity; plos one; journal of bacteriology; molecular microbiology</td></tr><tr><td>Terms;</td><td>neisseria; neisseria gonorrhoeae; meningococcal disease; neisseria meningitidi; outer membrane vesicle</td></tr></table>"	-0.5912	-0.273	2	2
"semax; tritium; hydrogen isotope exchange; deuterium; acth"	2	"<table><tr><td>Micro-level field;</td><td>3589</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of labelled compounds & radiopharmaceuticals; bulletin of experimental biology and medicine; journal of water chemistry and technology; tetrahedron letters; organic letters</td></tr><tr><td>Terms;</td><td>semax; tritium; hydrogen isotope exchange; deuterium; acth</td></tr></table>"	-0.0201	-0.7154	3	2
"selective laser; microstructure; laser; additive manufacturing; mechanical property"	2	"<table><tr><td>Micro-level field;</td><td>482</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>rapid prototyping journal; international journal of advanced manufacturing technology; additive manufacturing; materials & design; journal of materials processing technology</td></tr><tr><td>Terms;</td><td>selective laser; microstructure; laser; additive manufacturing; mechanical property</td></tr></table>"	0.7638	-0.3403	3	2
"shock; penetration; adiabatic shear band; heavy alloy; hypervelocity impact"	2	"<table><tr><td>Micro-level field;</td><td>929</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aip conference proceedings; international journal of impact engineering; journal of applied physics; materials science and engineering a-structural materials properties microstructure and processing; journal de physique iv</td></tr><tr><td>Terms;</td><td>shock; penetration; adiabatic shear band; heavy alloy; hypervelocity impact</td></tr></table>"	0.809	-0.327	3	2
